id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,start_x,end_y,start_y,ampl_x,ampl_y,avg_vel_x,avg_vel_y,peak_vel_x,peak_vel_y,end_x,avg_vel,peak_vel,ampl
85,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,371959.28,371971.295,12.014999999955762,368.45500000000004,618.6700000000001,616.085,19.95500000000004,2.5850000000000364,43.692239584983874,5.659956869339105,91.59934066811151,8.539199918986808,348.5,44.441007728712776,91.67853490949778,20.121735760117758
86,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,372319.324,372371.322,51.99799999996321,335.76,628.005,630.655,129.11,2.6499999999999773,65.32277889553671,4.593850466089708,233.20678663484222,13.318072835009334,464.87,66.11010178372726,233.37209215133777,129.13719293836306
87,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,372879.316,372915.326,36.01000000000931,451.90999999999997,632.435,626.12,95.47500000000002,6.314999999999941,69.75121711194264,5.344011448893221,270.70025511834837,11.24356172582837,547.385,70.38016322379207,270.70070429699456,95.68361850390068
88,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,373523.187,373587.206,64.01900000002934,590.47,634.89,637.1,88.0,2.2100000000000364,39.36006633577037,9.956818307266378,200.01704543842925,20.317313293746285,678.47,43.33109168465364,200.6437643743074,88.0277461940268
89,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,374379.251,374419.261,40.01000000000931,710.735,620.1500000000001,633.01,101.21500000000003,12.8599999999999,66.55070760691218,8.455684432381423,198.5047535103944,15.02429154569875,811.95,68.57493609357401,198.50554028743883,102.02870098653615
90,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,375219.116,375267.117,48.0010000000475,831.45,653.06,630.2249999999999,122.15499999999997,22.835000000000036,67.77652432152898,12.515010205647322,290.3668719336634,20.026435448199923,953.605,71.6748619414444,290.68430958673713,124.27099923151819
91,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,376195.086,376223.06,27.973999999987427,962.2650000000001,628.17,627.2,100.90499999999997,0.9699999999999136,94.88919717990282,7.363103166042132,268.8979033880039,15.598776919093671,1063.17,95.6492490831962,269.07908045499465,100.90966219842377
92,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,377098.953,377126.954,28.001000000047497,1087.005,631.185,625.925,92.40499999999975,5.259999999999991,87.64056020302037,5.139295160172963,172.01688641959146,10.391385224353348,1179.4099999999999,88.3659264327854,172.06520943426838,92.55458727151212
93,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,378010.819,378034.824,24.005000000004657,1215.4299999999998,642.7850000000001,635.595,98.05500000000029,7.190000000000055,107.4589521870685,7.934593016464496,242.92010991856563,21.566597930244686,1313.4850000000001,109.69732244872436,242.9300961774127,98.3182542816951
94,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,379070.791,379150.683,79.89199999999255,1325.58,705.66,627.0999999999999,599.305,78.56000000000006,197.75417869799531,26.086601071687134,576.7649240754147,87.76785945773936,726.275,201.94196325653596,576.8618012229298,604.4320943042319
95,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,379314.678,379374.737,60.05900000000838,713.645,712.71,716.8299999999999,339.26,4.119999999999891,152.81125915823975,5.519047181387136,503.8729200246454,9.526870961478147,374.385,153.2108841381993,503.8873300028622,339.2850158789804
96,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,379498.789,379522.784,23.994999999995343,356.365,700.82,697.0550000000001,15.634999999999991,3.7649999999999864,17.45997255891587,5.421720642658856,52.13438036900257,9.242751346310756,340.73,19.527335698647704,52.41610947413136,16.08192929968291
97,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,380038.636,380070.64,32.00400000001537,334.435,695.7149999999999,690.2950000000001,106.72500000000002,5.419999999999845,88.44518995533943,8.21095499341925,268.3016203971418,19.22279921769703,441.16,89.5930304480007,268.4275412191823,106.86253798689232
98,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,380514.538,380546.474,31.93599999998696,461.605,697.38,695.6,90.66000000000008,1.7799999999999727,75.53794496216699,7.611457049629044,226.59735986968963,20.03361855500633,552.2650000000001,76.57062612132967,226.86285766393394,90.67747239529791
99,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,380978.615,381018.605,39.98999999999069,579.2750000000001,699.4449999999999,692.54,111.25499999999988,6.904999999999973,75.14258167401653,5.2858012147061615,209.3927226681809,10.887369023431809,690.53,75.71445445136425,209.41653029449336,111.46907216802323
100,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,381578.553,381610.547,31.994000000006054,730.2650000000001,705.135,701.6700000000001,96.57499999999993,3.464999999999918,79.40956279554692,6.154388566891431,179.16464976283163,12.759042617244013,826.84,80.26442500363846,179.19484031036106,96.63714011703775
101,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,382378.48,382446.434,67.95400000002701,839.6949999999999,689.98,689.985,114.0200000000001,0.0049999999999954525,44.841504421287276,6.416606814284362,240.13560164616862,16.71349501948128,953.715,46.88885728397458,240.42121575976606,114.02000010962999
102,T1_Syllables,1003,b,s7_stimuli_t1.jpg,12,382994.385,383010.378,15.993000000016764,972.085,705.21,705.995,84.76999999999998,0.7849999999999682,139.44042357166205,4.449412753973002,184.2103516025131,8.323846929114099,1056.855,139.54676536655103,184.21036335481878,84.7736346100602
