id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,start_x,end_y,start_y,ampl_x,ampl_y,avg_vel_x,avg_vel_y,peak_vel_x,peak_vel_y,end_x,avg_vel,peak_vel,ampl
71,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,403988.841,404048.847,60.005999999993946,602.435,388.47,396.915,119.6450000000001,8.444999999999993,55.07794919677259,8.161518667013224,331.4720350046804,26.34677518963448,722.08,57.17081624408796,332.17110508546097,119.94266984688987
72,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,404604.797,404632.753,27.956000000005588,730.045,402.105,405.725,84.06000000000006,3.6200000000000045,91.52983350674738,10.379120635643673,263.46824602314433,17.224236583763123,814.105,93.17892297322878,264.0306629700527,84.13791059920617
73,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,404784.497,404808.475,23.978000000002794,826.825,398.385,405.71000000000004,17.029999999999973,7.3250000000000455,23.458700120711796,16.639767066562452,53.14773148594096,26.15577218392238,843.855,30.68036092888865,53.775717750754964,18.53851463844932
74,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,405464.716,405492.718,28.00199999997858,860.45,399.995,396.015,86.50999999999999,3.980000000000018,82.71360585881337,14.787850338806717,265.3420486560279,51.82538959993849,946.96,86.1283879729478,265.4517022557855,86.6015040285098
75,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,406344.489,406368.527,24.038000000000466,984.395,409.56,420.9,88.79500000000007,11.339999999999975,97.18043636985992,12.728490633043748,299.0272352178265,35.33032887775405,1073.19,99.68922173921555,299.39368724806485,89.5161863854801
76,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,406624.548,406648.549,24.00099999998929,1075.875,399.955,407.345,103.95000000000005,7.390000000000043,113.94307505720691,9.130461145664047,273.8919225747999,23.479269146164825,971.925,115.29715561213857,273.89296685813815,104.21235339440335
77,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,406884.56,406924.563,40.00300000002608,964.73,391.525,390.0,100.02500000000009,1.5249999999999773,66.68105977389654,9.262399301540865,230.28756558906437,31.955385957619008,1064.755,68.22583142944497,230.9118512770456,100.03662454321426
78,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,407724.513,407748.503,23.990000000048894,1094.25,404.595,405.95500000000004,90.23000000000002,1.3600000000000136,98.9412785989267,3.6846552500287735,288.1041247058278,6.48141440716123,1184.48,99.05849454863484,288.1463683238971,90.24024878068546
79,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,408804.524,408836.534,32.01000000000931,1215.62,391.46000000000004,400.78499999999997,95.68499999999995,9.324999999999932,79.64262134886674,19.52471153970494,234.83263569472516,52.930217481240916,1311.3049999999998,83.58196178103012,240.72385571426645,96.13831104195657
80,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,408984.496,409008.487,23.991000000038184,1324.7399999999998,392.15,390.61,20.25500000000011,1.5399999999999636,25.424933661446733,3.66260360629957,54.05565416812681,8.652852736463467,1344.995,25.87542339181616,54.16177102570946,20.31345920812121
81,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,409716.306,409776.297,59.991000000038184,1347.37,445.78499999999997,383.645,731.4799999999999,62.139999999999986,320.7727663868891,27.249902185601442,569.2350704517038,50.29240857047612,615.89,322.9705163816663,569.2374462379128,734.114684500998
82,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,409940.303,409972.313,32.01000000000931,609.575,472.24,448.4,211.10000000000002,23.840000000000032,173.4891422278741,25.90469644073055,382.1495950322662,66.4093411876444,398.475,177.89461173922615,382.9936521624393,212.44188758340482
83,T1_Syllables,1009,b,s7_stimuli_t1.jpg,12,410084.335,410108.328,23.992999999958556,382.585,470.705,470.205,47.50499999999994,0.5,53.729651056409516,4.3741214284982455,114.82302680873957,10.983299572575827,335.08000000000004,55.330233950687536,114.82815975023308,47.50763122909828
